date,value
2009/04/02,10.097142051
2009/04/03,9.16007539
2009/04/04,8.480060329
2009/04/05,8.20917116
2009/04/06,8.35828711
2009/04/07,10.242083458
2009/04/08,31.38938211
2009/04/09,19.437698852
2009/04/10,17.089761194
2009/04/11,29.081672191
2009/04/12,26.214609572
2009/04/13,22.702147974
2009/04/14,20.298221458
2009/04/15,20.011944335
2009/04/16,20.844782924
2009/04/17,20.942399939
2009/04/18,20.73638327
2009/04/19,20.396524609
2009/04/20,19.560730402
2009/04/21,18.177134905
2009/04/22,17.402288336
2009/04/23,17.358654353
2009/04/24,16.794326607
2009/04/25,16.762188816
2009/04/26,18.10723002
2009/04/27,17.153563045
2009/04/28,16.272838794
2009/04/29,16.807173776
2009/04/30,17.762407235
2009/05/01,24.936745476
2009/05/02,20.527319574
2009/05/03,19.437241962
2009/05/04,18.506233783
2009/05/05,18.245130721
2009/05/06,18.597489525
2009/05/07,19.514774712
2009/05/08,19.912212308
2009/05/09,19.671918046
2009/05/10,21.14350922
2009/05/11,22.776049254
2009/05/12,24.112584394
2009/05/13,25.239298271
2009/05/14,25.079082778
2009/05/15,22.29734234
2009/05/16,19.243218976
2009/05/17,18.133910149
2009/05/18,17.895148746
2009/05/19,17.919658998
2009/05/20,18.267757943
2009/05/21,18.548144965
2009/05/22,18.515093668
2009/05/23,18.337526224
2009/05/24,17.972259084
2009/05/25,16.838916579
2009/05/26,17.74821506
2009/05/27,15.505563683
2009/05/28,13.454254307
2009/05/29,12.844495756
2009/05/30,12.591285895
2009/05/31,14.106955724
2009/06/01,13.973733129
2009/06/02,12.157202414
2009/06/03,11.35806817
2009/06/04,11.104366577
2009/06/05,11.767118894
2009/06/06,11.500164244
2009/06/07,10.237874534
2009/06/08,9.701206009
2009/06/09,9.816364702
2009/06/10,8.689869148
2009/06/11,8.643923312
2009/06/12,8.58869751
2009/06/13,8.342888815
2009/06/14,7.133659283
2009/06/15,7.362543699
2009/06/16,8.084257813
2009/06/17,9.321954401
2009/06/18,7.790120239
2009/06/19,12.168686611
2009/06/20,11.522281763
2009/06/21,8.195273361
2009/06/22,7.186387751
2009/06/23,6.807902821
2009/06/24,7.484934315
2009/06/25,11.744487537
2009/06/26,11.973407301
2009/06/27,9.916016337
2009/06/28,7.481916398
2009/06/29,8.792929591
2009/06/30,9.403789008
2009/07/01,9.732403032
2009/07/02,8.836815372
2009/07/03,7.266498677
2009/07/04,7.67025829
2009/07/05,12.117062772
2009/07/06,14.063374434
2009/07/07,16.866636386
2009/07/08,14.743371582
2009/07/09,12.24049451
2009/07/10,10.876514845
2009/07/11,9.897035813
2009/07/12,8.997688293
2009/07/13,8.200460588
2009/07/14,7.699557919
2009/07/15,10.084658198
2009/07/16,8.031123204
2009/07/17,7.222771094
2009/07/18,6.713895591
2009/07/19,6.5041394
2009/07/20,6.246410477
2009/07/21,5.856271984
2009/07/22,5.657524064
2009/07/23,5.47678776
2009/07/24,5.404562697
2009/07/25,5.215336153
2009/07/26,5.066110801
2009/07/27,4.7660521
2009/07/28,4.582138431
2009/07/29,4.43628398
2009/07/30,4.158248666
2009/07/31,3.969466265
2009/08/01,3.944871413
2009/08/02,4.246872733
2009/08/03,3.860455231
2009/08/04,3.990565631
2009/08/05,3.925564665
2009/08/06,3.800354842
2009/08/07,4.333291076
2009/08/08,7.111123046
2009/08/09,8.659962928
2009/08/10,6.508294436
2009/08/11,4.357193125
2009/08/12,4.586988431
2009/08/13,4.659061476
2009/08/14,4.436062513
2009/08/15,4.41011304
2009/08/16,4.63116211
2009/08/17,5.783667076
2009/08/18,5.99642849
2009/08/19,4.959829287
2009/08/20,4.239955572
2009/08/21,4.126334348
2009/08/22,4.18185559
2009/08/23,4.188022035
2009/08/24,4.083742294
2009/08/25,3.993741066
2009/08/26,3.893245432
2009/08/27,4.116330139
2009/08/28,3.537204674
2009/08/29,3.4297705
2009/08/30,3.397540836
2009/08/31,3.239998346
2009/09/01,3.131858499
2009/09/02,3.501061893
2009/09/03,3.374049076
2009/09/04,3.143114824
2009/09/05,3.067481707
2009/09/06,3.114151912
2009/09/07,3.001514517
2009/09/08,2.937289139
2009/09/09,2.847701671
2009/09/10,2.843396482
2009/09/11,2.814224051
2009/09/12,3.228976194
2009/09/13,3.976621238
2009/09/14,3.992066765
2009/09/15,4.520495901
2009/09/16,4.011551519
2009/09/17,3.420780841
2009/09/18,3.278627391
2009/09/19,3.445166983
2009/09/20,3.441478927
2009/09/21,3.215875954
2009/09/22,3.279852013
2009/09/23,3.008612726
2009/09/24,2.876509015
2009/09/25,2.716844669
2009/09/26,4.940867425
2009/09/27,4.097998613
2009/09/28,3.179938682
2009/09/29,2.934524662
2009/09/30,2.611725757
2009/10/01,2.761577667
2009/10/02,2.760174213
2009/10/03,2.510334879
2009/10/04,2.54024926
2009/10/05,2.452713869
2009/10/06,2.30578933
2009/10/07,2.219508954
2009/10/08,2.245659857
2009/10/09,2.354228875
2009/10/10,2.301077902
2009/10/11,2.190797121
2009/10/12,2.215539382
2009/10/13,2.211776397
2009/10/14,2.203003605
2009/10/15,2.258596864
2009/10/16,2.278864568
2009/10/17,2.283283741
2009/10/18,2.321511013
2009/10/19,2.313034861
2009/10/20,3.232983552
2009/10/21,17.018023481
2009/10/22,10.624939407
2009/10/23,7.226594675
2009/10/24,5.669566776
2009/10/25,5.197867183
2009/10/26,4.852978745
2009/10/27,4.246349397
2009/10/28,3.853918751
2009/10/29,3.520777265
2009/10/30,3.280358505
2009/10/31,3.423774475
2009/11/01,3.299347481
2009/11/02,4.605380497
2009/11/03,5.290221111
2009/11/04,4.403718437
2009/11/05,3.432842145
2009/11/06,3.363080174
2009/11/07,3.273806736
2009/11/08,3.481647306
2009/11/09,3.245848875
2009/11/10,3.149371317
2009/11/11,3.266720512
2009/11/12,3.190485739
2009/11/13,3.091239996
2009/11/14,2.939721028
2009/11/15,2.905608504
2009/11/16,2.916471703
2009/11/17,2.887067537
2009/11/18,2.862077296
2009/11/19,2.861718241
2009/11/20,2.718200925
2009/11/21,2.76251083
2009/11/22,2.690412731
2009/11/23,2.719950925
2009/11/24,2.757932191
2009/11/25,2.661905982
2009/11/26,2.582398622
2009/11/27,2.623089814
2009/11/28,2.525874536
2009/11/29,2.622550662
2009/11/30,2.771685893
2009/12/01,2.596608913
2009/12/02,2.453010626
2009/12/03,2.625563843
2009/12/04,2.470313667
2009/12/05,2.438500888
2009/12/06,2.360988488
2009/12/07,2.381905058
2009/12/08,2.329926303
2009/12/09,2.222937206
2009/12/10,2.364363508
