date,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,shortwave_radiation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,tmin,tmax,pr,pet
2020-01-31,11.1095833,80.3266875833333,967.621455,58.4166666666667,0.0550355678308333,5.42641263333333,95.2916666666667,9.5512499,8.34291657916667,7.54916661666667,9.33875,0.354916666666667,0.366541666666667,0.406041666666667,0.387291666666667,6.72,17.77,0,1.51580954200936
2020-02-01,11.0970835,81.9891663333333,967.90901375,37.9166666666667,0.0559195673333333,6.481457595,102.916666666667,9.405416575,8.5429166125,7.7949999625,9.30541652083333,0.351833333333333,0.362083333333333,0.403666666666667,0.388,6.87,17.970001,0.2,1.54521606720596
2020-02-02,12.4241667583333,79.7444429166667,972.251656666667,24.0833333333333,0.069883418645,6.51356417083333,123.833333333333,10.7637499458333,9.12208324166667,8.03041664166667,9.2699995,0.347583333333333,0.357916666666667,0.400875,0.388,7.0699997,20.17,0,1.76505644092304
2020-02-03,13.872083625,72.7769933333333,973.020415833333,66.0416666666667,0.0789989117791667,6.50571881666667,130.25,11.7679167916667,10.1491665625,8.36166652083333,9.24499975,0.340958333333333,0.353708333333333,0.397958333333333,0.388875,8.97,21.77,0,1.86289715771141
2020-02-04,11.5470834791667,77.2214729583333,969.36847125,37.0833333333333,0.0669735218083333,6.99742817083333,119.375,11.2179166458333,10.0595832291667,8.70958325,9.22,0.337458333333333,0.35,0.396,0.389,8.22,17.62,1.3,1.49547777324905
2020-02-05,8.46583319583333,77.1918872083333,974.352542916667,36.3333333333333,0.0626577689333333,3.45065482916667,125.708333333333,8.40333325416667,9.0137499375,8.87833333333333,9.22,0.338958333333333,0.348083333333333,0.394041666666667,0.389,4.12,14.37,0,1.39069392857258
2020-02-06,6.97208326666667,77.302263625,973.13963375,5.04166666666667,0.06759683,7.02897823333333,141.666666666667,5.280416584375,6.66374990416667,8.71583329166667,9.22,0.333666666666667,0.345625,0.391541666666667,0.389,1.02,13.5199995,0,1.44015067765528
2020-02-07,6.5345832,83.9329500833333,971.086473333333,79.9583333333333,0.0550717149583333,6.94409900833333,115.958333333333,6.25333335833333,6.51166657916667,8.39499985416667,9.195,0.330875,0.344041666666667,0.388875,0.389,1.57,12.0199995,0,1.30690638091096
2020-02-08,7.48874995833333,82.810338,971.325074583333,92.0416666666667,0.059042088125,4.08109722916667,119.541666666667,7.04291660833333,7.14499994166667,8.20124989583333,9.17,0.328416666666667,0.342583333333333,0.38725,0.389,3.87,12.87,0,1.30565137695645
2020-02-09,8.48041660416667,80.2688009166667,974.042235833333,54.375,0.0705436237083333,9.25738986666667,133.125,7.60749987083333,7.2283332625,8.092916625,9.145,0.325,0.339958333333333,0.385,0.389,1.72,14.57,0,1.56490860563154
2020-02-10,11.7950001333333,73.3404825833333,972.2461525,44.9166666666667,0.0796500146125,5.77999189583333,142.333333333333,10.2824999041667,8.72833322916667,8.1325,9.12,0.319166666666667,0.335958333333333,0.3825,0.389,6.3199997,19.42,0,1.88986339484001
2020-02-11,10.6324999666667,87.93416475,970.662019166667,75.6666666666667,0.0341040735833333,4.92871925833333,56.9166666666667,9.80333327916667,8.8554165625,8.30958310416667,9.10958333333333,0.31925,0.332833333333333,0.380166666666667,0.389,7.02,13.67,0.7,1.25026809202186
2020-02-12,9.1262499375,93.2481629166667,971.68120625,99.5833333333333,0.0192149654583333,4.69635130833333,27.2083333333333,9.44083316666667,9.1366665625,8.48874979166667,9.07,0.352875,0.335125,0.378375,0.389,7.3199997,10.32,3.7,0.803673865718782
