date,value
2009/09/06,5.4728
2009/09/07,4.6853
2009/09/08,4.5358
2009/09/09,3.064798611
2009/09/10,3.2441
2009/09/11,3.0564
2009/09/12,3.0097
2009/09/13,4.759
2009/09/14,4.8605
2009/09/15,9.5542
2009/09/16,6.0215
2009/09/17,3.4776
2009/09/18,4.4084
2009/09/19,5.3695
2009/09/20,3.6824
2009/09/21,4.0934
2009/09/22,3.5008
2009/09/23,3.3349
2009/09/24,3.0961
2009/09/25,2.9898
2009/09/26,2.8775
2009/09/27,2.8877
2009/09/28,3.0115
2009/09/29,2.994
2009/09/30,3.0648
2009/10/01,2.9596
2009/10/02,3.2575
2009/10/03,3.1649
2009/10/04,3.1575
2009/10/05,3.2739
2009/10/06,3.5694
2009/10/07,3.4212
2009/10/08,3.4499
2009/10/09,4.563986111
2009/10/10,3.8627
2009/10/11,3.8556
2009/10/12,3.5805
2009/10/13,3.2811
2009/10/14,3.3013
2009/10/15,3.2162
2009/10/16,3.2542
2009/10/17,3.8523
2009/10/18,3.7686
2009/10/19,3.0888
2009/10/20,4.9772
2009/10/21,13.4139
2009/10/22,13.9776
2009/10/23,14.1489
2009/10/24,9.9094
2009/10/25,7.6572
2009/10/26,6.4225
2009/10/27,5.0571
2009/10/28,4.7385
2009/10/29,5.0116
2009/10/30,4.5721
2009/10/31,4.564
2009/11/01,4.3986
2009/11/02,5.2979
2009/11/03,5.9009
2009/11/04,7.8947
2009/11/05,9.5954
2009/11/06,16.3936
2009/11/07,8.9701
2009/11/08,8.3532
2009/11/09,5.882659722
2009/11/10,7.8991
2009/11/11,7.9025
2009/11/12,6.2651
2009/11/13,5.1982
2009/11/14,6.0232
2009/11/15,6.1292
2009/11/16,6.1149
2009/11/17,6.0377
2009/11/18,5.7178
2009/11/19,5.5437
2009/11/20,5.6188
2009/11/21,5.7486
2009/11/22,5.8121
2009/11/23,5.327
2009/11/24,5.3155
2009/11/25,5.439
2009/11/26,5.5823
2009/11/27,5.913
2009/11/28,5.6846
2009/11/29,5.5965
2009/11/30,5.8827
2009/12/01,6.7853
2009/12/02,5.0348
2009/12/03,4.1653
2009/12/04,4.7155
2009/12/05,4.6559
2009/12/06,4.2283
2009/12/07,4.0838
2009/12/08,3.9888
2009/12/09,8.262572917
2009/12/10,3.9774
2009/12/11,3.9574
2009/12/12,3.8009
2009/12/13,3.6791
2009/12/14,3.5326
2009/12/15,3.7016
2009/12/16,3.7928
2009/12/17,3.4256
2009/12/18,3.4568
2009/12/19,2.8933
2009/12/20,1.9207
2009/12/21,3.4001
2009/12/22,4.1617
2009/12/23,5.5549
2009/12/24,7.8535
2009/12/25,2.9086
2009/12/26,2.3547
2009/12/27,1.6764
2009/12/28,3.431
2009/12/29,4.1885
2009/12/30,5.5706
2009/12/31,8.2626
2010/01/01,5.9896
2010/01/02,2.2753
2010/01/03,2.298
2010/01/04,3.7043
2010/01/05,5.3889
2010/01/06,3.5552
2010/01/07,4.0823
2010/01/08,8.1407
2010/01/09,4.7321
2010/01/10,4.299072917
2010/01/11,3.8431
2010/01/12,4.9274
2010/01/13,4.8197
2010/01/14,4.4777
2010/01/15,4.5528
2010/01/16,4.723
2010/01/17,4.5912
2010/01/18,4.3845
2010/01/19,4.4127
2010/01/20,4.4453
2010/01/21,4.5088
2010/01/22,4.4401
2010/01/23,4.2619
2010/01/24,4.2757
2010/01/25,4.2066
2010/01/26,4.2482
2010/01/27,4.3695
2010/01/28,4.4727
2010/01/29,4.6863
2010/01/30,4.6273
2010/01/31,4.2991
2010/02/01,4.5997
2010/02/02,4.7767
2010/02/03,4.4185
2010/02/04,4.0906
2010/02/05,5.306
2010/02/06,5.2007
2010/02/07,4.6565
2010/02/08,4.5759
2010/02/09,32.6203
2010/02/10,6.659208333
2010/02/11,11.699
2010/02/12,7.8111
2010/02/13,6.2611
2010/02/14,5.788
2010/02/15,5.4065
2010/02/16,11.368
2010/02/17,14.8255
2010/02/18,9.396
2010/02/19,24.2992
2010/02/20,25.9032
2010/02/21,16.0073
2010/02/22,11.139
2010/02/23,9.2665
2010/02/24,8.3855
2010/02/25,7.7719
2010/02/26,7.4711
2010/02/27,6.8841
2010/02/28,6.6592
2010/03/01,6.3212
2010/03/02,6.0364
2010/03/03,8.2773
2010/03/04,26.8736
2010/03/05,15.1411
2010/03/06,10.6228
2010/03/07,8.5158
2010/03/08,11.5802
2010/03/09,27.3874
2010/03/10,7.139072917
2010/03/11,26.7149
2010/03/12,26.4962
2010/03/13,24.6603
2010/03/14,26.7221
2010/03/15,27.7763
2010/03/16,26.181
2010/03/17,23.7024
2010/03/18,20.5981
2010/03/19,17.5666
2010/03/20,14.8106
2010/03/21,13.1653
2010/03/22,14.8323
2010/03/23,14.6856
2010/03/24,12.9134
2010/03/25,12.1249
2010/03/26,11.4303
2010/03/27,10.3325
2010/03/28,9.4758
2010/03/29,9.1401
2010/03/30,8.1829
2010/03/31,7.1391
2010/04/01,6.4487
2010/04/02,7.2745
2010/04/03,6.4975
2010/04/04,7.2807
2010/04/05,8.8561
2010/04/06,7.5233
2010/04/07,6.7712
2010/04/08,6.1413
2010/04/09,6.5352
2010/04/10,4.328739583
2010/04/11,5.9424
2010/04/12,6.4631
2010/04/13,6.9076
2010/04/14,6.3653
2010/04/15,5.9865
2010/04/16,5.9782
2010/04/17,5.8975
2010/04/18,5.5013
2010/04/19,5.2122
2010/04/20,5.1769
2010/04/21,5.038
2010/04/22,5.0419
2010/04/23,5.2426
2010/04/24,5.6491
2010/04/25,6.4291
2010/04/26,6.8126
2010/04/27,5.7272
2010/04/28,5.2589
2010/04/29,4.6078
2010/04/30,4.3287
2010/05/01,4.4898
2010/05/02,5.371
2010/05/03,8.8314
2010/05/04,20.8464
2010/05/05,85.4152
2010/05/06,60.6811
2010/05/07,37.8567
2010/05/08,32.2488
2010/05/09,27.9514
2010/05/10,16.29628472
2010/05/11,24.2414
2010/05/12,23.0385
2010/05/13,34.76
2010/05/14,57.3494
2010/05/15,49.0264
2010/05/16,40.5904
2010/05/17,34.1203
2010/05/18,32.302
2010/05/19,30.5088
2010/05/20,30.1753
2010/05/21,29.0624
2010/05/22,28.0637
2010/05/23,22.9631
2010/05/24,21.1598
2010/05/25,20.4821
2010/05/26,18.995
2010/05/27,18.3952
2010/05/28,17.9568
2010/05/29,17.6456
2010/05/30,16.5685
2010/05/31,16.2963
2010/06/01,17.1434
2010/06/02,16.3061
2010/06/03,15.5999
2010/06/04,13.9843
2010/06/05,13.2249
2010/06/06,12.954
2010/06/07,13.1584
2010/06/08,12.8339
2010/06/09,12.5355
2010/06/10,19.89319444
2010/06/11,13.9021
2010/06/12,14.2581
2010/06/13,14.7816
2010/06/14,22.6458
2010/06/15,23.6633
2010/06/16,34.5912
2010/06/17,35.7916
2010/06/18,35.772
2010/06/19,37.2893
2010/06/20,37.1751
2010/06/21,37.3144
2010/06/22,37.3221
2010/06/23,36.3502
2010/06/24,31.5674
2010/06/25,28.1674
2010/06/26,26.7391
2010/06/27,26.5778
2010/06/28,23.1102
2010/06/29,20.9174
2010/06/30,19.8932
2010/07/01,19.1029
2010/07/02,28.8836
2010/07/03,29.9322
2010/07/04,31.3528
2010/07/05,26.02
2010/07/06,22.2722
2010/07/07,19.9683
2010/07/08,18.475
2010/07/09,18.7912
2010/07/10,4.804114583
2010/07/11,16.8357
2010/07/12,15.9419
2010/07/13,9.1895
2010/07/14,7.797
2010/07/15,7.5036
2010/07/16,6.6874
2010/07/17,5.7615
2010/07/18,5.8052
2010/07/19,5.7031
2010/07/20,4.5407
2010/07/21,3.4529
2010/07/22,2.8958
2010/07/23,3.2853
2010/07/24,3.9494
2010/07/25,4.3608
2010/07/26,4.1938
2010/07/27,3.9471
2010/07/28,3.4119
2010/07/29,3.8111
2010/07/30,4.0012
2010/07/31,4.8041
2010/08/01,4.882
2010/08/02,4.9037
2010/08/03,8.3961
2010/08/04,6.8399
2010/08/05,4.8519
2010/08/06,4.5921
2010/08/07,4.2115
2010/08/08,4.274
2010/08/09,4.0614
2010/08/10,4.520711806
2010/08/11,5.3001
2010/08/12,4.678
2010/08/13,6.8965
2010/08/14,5.6415
2010/08/15,5.8856
2010/08/16,5.4111
2010/08/17,4.7469
2010/08/18,4.421
2010/08/19,4.2315
2010/08/20,4.6862
2010/08/21,4.6205
2010/08/22,4.3706
2010/08/23,4.0923
2010/08/24,3.4519
2010/08/25,3.1286
2010/08/26,3.039
2010/08/27,2.7409
2010/08/28,3.0312
2010/08/29,3.8566
2010/08/30,4.162
2010/08/31,4.5207
2010/09/01,5.084
2010/09/02,4.4658
2010/09/03,4.2877
2010/09/04,4.3072
2010/09/05,4.3121
2010/09/06,4.3296
2010/09/07,5.4306
2010/09/08,5.9184
2010/09/09,5.8981
2010/09/10,8.324052083
2010/09/11,5.9608
2010/09/12,5.9784
2010/09/13,6.0031
2010/09/14,5.9887
