date,value
2022/07/21,1.472047142
2022/07/22,1.285844952
2022/07/23,1.02832379
2022/07/24,0.556816977
2022/07/25,0.628363877
2022/07/26,1.618645145
2022/07/27,2.647912091
2022/07/28,1.752501324
2022/07/29,1.459928294
2022/07/30,1.573848887
2022/07/31,2.86589677
2022/08/01,4.458406903
2022/08/02,3.009207158
2022/08/03,1.776053247
2022/08/04,1.835839982
2022/08/05,4.757957343
2022/08/06,2.901726787
2022/08/07,6.382259791
2022/08/08,7.118972618
2022/08/09,5.708694311
2022/08/10,3.178645958
2022/08/11,3.576110037
2022/08/12,3.557294198
2022/08/13,4.222529882
2022/08/14,9.386013669
2022/08/15,6.538980671
2022/08/16,7.774771899
2022/08/17,6.245958923
2022/08/18,7.902804339
2022/08/19,7.279040839
2022/08/20,4.949130003
2022/08/21,4.295497779
2022/08/22,4.285817857
2022/08/23,3.048517324
2022/08/24,2.735627428
2022/08/25,8.731300548
2022/08/26,10.543609168
2022/08/27,5.80531759
2022/08/28,10.319169669
2022/08/29,11.901245245
2022/08/30,6.281525824
2022/08/31,4.626945259
2022/09/01,9.400449559
2022/09/02,6.313883413
2022/09/03,25.060364233
2022/09/04,15.838211062
2022/09/05,10.262863546
2022/09/06,7.446583658
2022/09/07,6.199150941
2022/09/08,5.457420299
2022/09/09,5.173707489
2022/09/10,4.376405648
2022/09/11,4.352019826
2022/09/12,3.813585545
2022/09/13,3.996587394
2022/09/14,5.031195334
2022/09/15,5.543668
2022/09/16,4.999695911
2022/09/17,4.754680759
2022/09/18,4.384881315
2022/09/19,3.298537997
2022/09/20,3.331558628
2022/09/21,3.302143298
2022/09/22,3.392959648
2022/09/23,3.742180375
2022/09/24,16.884177263
2022/09/25,29.255681388
2022/09/26,13.353340603
2022/09/27,8.755594565
2022/09/28,6.846187137
2022/09/29,5.998105658
2022/09/30,13.091942151
2022/10/01,10.192355875
2022/10/02,7.436686531
2022/10/03,6.456192662
2022/10/04,6.401923752
2022/10/05,5.415883922
2022/10/06,4.441354746
2022/10/07,4.614999012
2022/10/08,5.480738078
2022/10/09,5.097194047
2022/10/10,4.948565953
2022/10/11,4.409254227
2022/10/12,4.389438907
2022/10/13,3.84393664
2022/10/14,3.048791003
2022/10/15,3.56820157
2022/10/16,3.386644956
2022/10/17,3.594255695
2022/10/18,3.385038416
2022/10/19,3.644227594
2022/10/20,3.35986748
2022/10/21,3.10086966
2022/10/22,3.671678138
2022/10/23,3.271611196
2022/10/24,3.316683339
2022/10/25,3.181292122
2022/10/26,3.121277111
2022/10/27,3.028708642
2022/10/28,2.965048896
2022/10/29,2.399038601
2022/10/30,2.355768737
2022/10/31,2.700941931
2022/11/01,2.58887292
2022/11/02,2.972589892
2022/11/03,3.352470937
2022/11/04,2.78077383
2022/11/05,2.656698735
2022/11/06,2.565152423
2022/11/07,2.462551226
2022/11/08,2.797973308
2022/11/09,2.555832014
2022/11/10,3.080192275
2022/11/11,3.244221405
2022/11/12,2.89584835
2022/11/13,2.582538538
2022/11/14,2.659206165
2022/11/15,3.24485904
2022/11/16,2.779599821
2022/11/17,2.248566134
2022/11/18,2.588288173
2022/11/19,2.564307585
2022/11/20,2.571940189
2022/11/21,2.77085583
2022/11/22,3.338033374
2022/11/23,4.681310297
2022/11/24,2.524401579
2022/11/25,2.583607046
2022/11/26,2.602274352
2022/11/27,2.449940149
2022/11/28,2.654357684
2022/11/29,2.745685258
2022/11/30,2.837265389
2022/12/01,2.697203693
2022/12/02,2.562717541
2022/12/03,2.343258254
2022/12/04,2.357661303
2022/12/05,2.332997575
2022/12/06,2.2565452
2022/12/07,2.160543248
2022/12/08,2.411736175
2022/12/09,2.600277665
2022/12/10,2.939721971
2022/12/11,2.738925974
2022/12/12,3.736489242
2022/12/13,3.72990194
2022/12/14,3.261248641
2022/12/15,4.432892083
2022/12/16,5.301896518
2022/12/17,4.728365471
2022/12/18,3.496466127
2022/12/19,3.264685022
2022/12/20,2.86490234
2022/12/21,3.133301147
2022/12/22,3.219682024
2022/12/23,2.726200734
2022/12/24,2.254225394
2022/12/25,2.411119308
2022/12/26,2.615751507
2022/12/27,3.016288785
2022/12/28,2.911381194
2022/12/29,2.509494601
2022/12/30,2.532813368
2022/12/31,2.436695375
2023/01/01,2.404291704
2023/01/02,2.317314955
2023/01/03,2.343722421
2023/01/04,2.435993697
2023/01/05,2.250343936
2023/01/06,2.216229391
2023/01/07,2.205184966
2023/01/08,2.22618746
2023/01/09,2.314206361
2023/01/10,2.354409926
2023/01/11,2.39564842
2023/01/12,2.389313917
2023/01/13,2.3651471
2023/01/14,2.264008423
2023/01/15,2.255032382
2023/01/16,2.228991274
2023/01/17,2.322870372
2023/01/18,2.332429854
2023/01/19,2.371465243
2023/01/20,2.145089149
2023/01/21,1.945425089
2023/01/22,1.941544975
2023/01/23,1.979713654
2023/01/24,1.956254791
2023/01/25,2.052755549
2023/01/26,1.970085864
2023/01/27,1.91756016
2023/01/28,1.88865176
2023/01/29,1.913584284
2023/01/30,1.862695249
2023/01/31,1.981887819
2023/02/01,1.883905829
2023/02/02,2.222148116
2023/02/03,1.807864355
2023/02/04,1.535021914
2023/02/05,1.66550817
2023/02/06,1.740374461
2023/02/07,4.078177629
2023/02/08,4.592409932
2023/02/09,5.479178729
2023/02/10,3.595402535
2023/02/11,2.814490664
2023/02/12,2.671969199
2023/02/13,2.686459249
2023/02/14,2.753512076
2023/02/15,2.504989149
2023/02/16,2.818225367
2023/02/17,2.780746596
2023/02/18,2.844393937
2023/02/19,3.073304251
2023/02/20,3.380785616
2023/02/21,3.51432362
2023/02/22,4.049022108
2023/02/23,6.025226722
2023/02/24,9.006308771
2023/02/25,8.271605899
2023/02/26,6.55345015
2023/02/27,5.684116288
2023/02/28,4.53490665
2023/03/01,3.512768537
2023/03/02,4.264995999
2023/03/03,3.700462781
2023/03/04,3.794066223
2023/03/05,3.505689616
2023/03/06,3.07359209
2023/03/07,3.296661952
2023/03/08,3.038668067
2023/03/09,3.045630099
2023/03/10,3.111374142
2023/03/11,3.763122449
2023/03/12,3.929455154
2023/03/13,4.551997745
2023/03/14,4.667823549
2023/03/15,3.903809538
2023/03/16,3.200108629
