date,Qi,Qdiv
2014-06-20,15.8912037037037,6.8912037037037
2014-06-21,13.9131944444444,4.9131944444444
2014-06-22,14.2326388888889,5.2326388888889
2014-06-23,14.0601851851852,5.0601851851852
2014-06-24,14.0659722222222,5.0659722222222
2014-06-25,14.7465277777778,5.7465277777778
2014-06-26,14.9166666666667,5.9166666666667
2014-06-27,14.6273148148148,5.6273148148148
2014-06-28,13.7210648148148,4.7210648148148
2014-06-29,14.5925925925926,4.5925925925926
2014-06-30,14.3819444444444,1.3819444444444
2014-07-01,18.1643518518519,5.7043518518519
2014-07-02,17.5787037037037,4.4187037037037
2014-07-03,18.0011574074074,4.2911574074074
2014-07-04,18.7974537037037,5.0474537037037
2014-07-05,19.3275462962963,4.4075462962963
2014-07-06,18.4074074074074,3.6474074074074
2014-07-07,17.787037037037,6.797037037037
2014-07-08,15.5219907407407,4.4919907407407
2014-07-09,14.2928240740741,3.2228240740741
2014-07-10,14.3113425925926,4.4313425925926
2014-07-11,13.4849537037037,4.4849537037037
2014-07-12,14.130787037037,5.100787037037
2014-07-13,13.1875,4.1475
2014-07-14,12.8969907407407,4.8969907407407
2014-07-15,11.9293981481482,3.1493981481482
2014-07-16,12.9976851851852,3.5676851851852
2014-07-17,14.78125,5.60125
2014-07-18,16.1585648148148,6.8685648148148
2014-07-19,15.0891203703704,5.1491203703704
2014-07-20,14.7071759259259,4.3371759259259
2014-07-21,14.1909722222222,3.7909722222222
2014-07-22,14.5324074074074,4.1024074074074
2014-07-23,15.4583333333333,5.0383333333333
2014-07-24,15.2916666666667,4.8016666666667
2014-07-25,15.682792258,5.282792258
2014-07-26,16.246253754,5.806253754
2014-07-27,13.7,3.24
2014-07-28,14.5,5.35
2014-07-29,14.1736111111111,7.0136111111111
2014-07-30,13.4375,8.0575
2014-07-31,10.5081018518519,4.2681018518519
2014-08-01,10.3055555555556,2.9155555555556
2014-08-02,12.068287037037,4.048287037037
2014-08-03,12.9571759259259,4.8971759259259
2014-08-04,12.9571759259259,4.8671759259259
2014-08-05,11.7488425925926,3.6788425925926
2014-08-06,12.2777777777778,4.1477777777778
2014-08-07,12.181712962963,4.711712962963
2014-08-08,13.1064814814815,6.3264814814815
2014-08-09,14.3680555555556,7.6080555555556
2014-08-10,13.4548611111111,6.6648611111111
2014-08-11,11.912037037037,4.442037037037
2014-08-12,14.021397386,4.181397386
2014-08-13,15.270790001,4.150790001
2014-08-14,14.674235258,4.814235258
2014-08-15,13.2,3.98
2014-08-16,12,2.78
2014-08-17,12,2.77
2014-08-18,13.3,4.08
2014-08-19,13.5,4.27
2014-08-20,13,3.83
2014-08-21,12.9814814814815,4.3214814814815
2014-08-22,11.6296296296296,3.5496296296296
2014-08-23,11.9212962962963,4.6312962962963
2014-08-24,11.7291666666667,4.4291666666667
2014-08-25,13.0740740740741,5.8040740740741
2014-08-26,14.4675925925926,7.3675925925926
2014-08-27,13.5266203703704,6.5466203703704
2014-08-28,11.5821759259259,4.6321759259259
2014-08-29,11.5821759259259,4.5621759259259
2014-08-30,11.5821759259259,4.5821759259259
2014-08-31,11.5821759259259,4.6021759259259
2014-09-01,11.9664351851852,4.9264351851852
2014-09-02,13.3217592592593,6.0717592592593
2014-09-03,12.537037037037,5.197037037037
2014-09-04,12.7592592592593,5.4592592592593
2014-09-05,12.7592592592593,5.4492592592593
2014-09-06,12.818287037037,5.588287037037
2014-09-07,14.5081018518519,7.2681018518519
2014-09-08,11.1689814814815,2.7289814814815
2014-09-09,12.8287037037037,-1.9912962962963
2014-09-10,18.4479166666667,-3.7120833333333
2014-09-11,16.4039351851852,-6.1960648148148
2014-09-12,27.690724503,5.240724503
2014-09-13,16.4907407407407,-5.7192592592593
2014-09-14,16.099537037037,-6.570462962963
2014-09-15,16.8715277777778,-6.3784722222222
2014-09-16,19.1724537037037,-4.1075462962963
2014-09-17,19.8310185185185,-3.5189814814815
2014-09-18,19.8900462962963,-3.5399537037037
2014-09-19,19.8969907407407,2.3069907407407
2014-09-20,19.943287037037,6.913287037037
2014-09-21,19.6678240740741,6.4278240740741
2014-09-22,18.2534722222222,6.2434722222222
2014-09-23,17.6400462962963,5.5800462962963
2014-09-24,18.4305555555556,6.8105555555556
2014-09-25,17.0810185185185,5.9310185185185
2014-09-26,17.9965277777778,6.3965277777778
2014-09-27,15.9108796296296,5.4208796296296
2014-09-28,14.0023148148148,-2.2576851851852
2014-09-29,19.5451388888889,-2.5948611111111
2014-09-30,27.8564814814815,-0.213518518518502
2014-10-01,37.8449074074074,4.75490740740739
2014-10-02,37.71875,4.07875
2014-10-03,37.2638888888889,29.5538888888889
2014-10-04,14.2069444444444,8.1769444444444
2014-10-05,10.724537037037,1.484537037037
2014-10-06,14.0462962962963,1.4662962962963
2014-10-07,19.4236111111111,6.8236111111111
2014-10-08,19.5578703703704,6.7778703703704
2014-10-09,18.1967592592593,5.5467592592593
2014-10-10,17.1400462962963,4.4700462962963
2014-10-11,16.162037037037,3.512037037037
2014-10-12,15.9270833333333,3.2770833333333
2014-10-13,16.25,3.58
2014-10-14,16.1724537037037,3.5224537037037
2014-10-15,17.0046296296296,4.3546296296296
2014-10-16,15.6886574074074,3.0386574074074
2014-10-17,16.1226851851852,3.4826851851852
2014-10-18,15.9988425925926,3.3488425925926
2014-10-19,15.5925925925926,2.9825925925926
2014-10-20,15.5,2.8
2014-10-21,15.6469907407407,2.9769907407407
2014-10-22,15.6759259259259,2.9159259259259
2014-10-23,15.8009259259259,3.1209259259259
2014-10-24,16.0324074074074,3.3824074074074
2014-10-25,16.4456018518519,3.7556018518519
2014-10-26,15.7199074074074,3.0399074074074
2014-10-27,15.7685185185185,3.3485185185185
2014-10-28,16.7233796296296,5.2333796296296
2014-10-29,15.9097222222222,4.2597222222222
2014-10-30,16.3287037037037,4.7687037037037
2014-10-31,15.8078703703704,4.7978703703704
2014-11-01,15.8078703703704,4.7778703703704
2014-11-02,15.724537037037,4.684537037037
2014-11-03,15.4212962962963,4.5012962962963
2014-11-04,15.8344907407407,5.6844907407407
2014-11-05,16.931583333,6.571583333
2014-11-06,17.0497685185185,6.5097685185185
2014-11-07,16.0486111111111,5.8986111111111
2014-11-08,14.5960648148148,7.5860648148148
2014-11-09,11.8900462962963,4.8500462962963
2014-11-10,11.8900462962963,4.9300462962963
2014-11-11,11.5266203703704,6.4566203703704
2014-11-12,11.8090277777778,6.4290277777778
2014-11-13,10.1979166666667,4.8879166666667
2014-11-14,10.1979166666667,-1.5820833333333
2014-11-15,16.6481481481482,4.8881481481482
2014-11-16,17.1747685185185,7.0847685185185
2014-11-17,16.3078703703704,9.8678703703704
2014-11-18,9.39930555555556,3.57930555555556
2014-11-19,10.1030092592593,4.8530092592593
2014-11-20,10.4444444444444,5.3544444444444
2014-11-21,10.6990740740741,5.6190740740741
2014-11-22,10.5173611111111,5.4173611111111
2014-11-23,9.91666666666667,4.81666666666667
2014-11-24,10.1076388888889,5.0376388888889
2014-11-25,10.3472222222222,5.2672222222222
2014-11-26,10.7037037037037,5.4237037037037
2014-11-27,11.0162037037037,5.9562037037037
2014-11-28,12.2291666666667,7.1391666666667
2014-11-29,12.7094907407407,-15.2805092592593
2014-11-30,38.3414351851852,-42.2985648148148
2014-12-01,80,-289.51
2014-12-02,380.03,179.61
2014-12-03,207.520194896,53.810194896
2014-12-04,208,88.73
2014-12-05,159,59.38
2014-12-06,131,97.96
2014-12-07,104,64.96
2014-12-08,43.184277525,10.174277525
2014-12-09,37.953415073,5.15341507300001
2014-12-10,39.410781059,6.780781059
2014-12-11,40.30252248,8.74252248
2014-12-12,38.962692371,10.982692371
2014-12-13,34.346224577,5.666224577
2014-12-14,34.201219417,4.771219417
2014-12-15,34.902972876,9.932972876
2014-12-16,30.705785394,8.135785394
2014-12-17,30,10.23
2014-12-18,24.515987503,12.255987503
2014-12-19,16.5451388888889,4.1351388888889
2014-12-20,17.0914351851852,4.7814351851852
2014-12-21,16.8611111111111,4.4511111111111
2014-12-22,17.361091223,4.901091223
2014-12-23,16.8715277777778,5.1015277777778
2014-12-24,17.0185185185185,6.7485185185185
2014-12-25,15.663934431,5.773934431
2014-12-26,14.884000229,4.944000229
2014-12-27,14.541058406,4.591058406
2014-12-28,14.541058406,4.571058406
2014-12-29,14.835119639,4.855119639
2014-12-30,15.139608008,5.209608008
2014-12-31,15.397498691,5.567498691
2015-01-01,15.384092697,5.404092697
2015-01-02,15.376650303,5.406650303
2015-01-03,15.376650303,5.446650303
2015-01-04,15.376650303,5.446650303
2015-01-05,15.376650303,6.166650303
2015-01-06,13.895733325,5.635733325
2015-01-07,13.042617196,5.802617196
2015-01-08,12.5590277777778,6.3790277777778
2015-01-09,11.829565114,5.659565114
2015-01-10,11.798315357,5.558315357
2015-01-11,11.137164108,4.927164108
2015-01-12,12.014957632,5.824957632
2015-01-13,11.362840115,5.132840115
2015-01-14,12.14465572,5.71465572
2015-01-15,12.709049455,6.489049455
2015-01-16,12.871895198,6.641895198
2015-01-17,12.336616402,6.076616402
2015-01-18,10.714948598,4.434948598
2015-01-19,12.077456056,5.777456056
2015-01-20,12.679079224,6.399079224
2015-01-21,12.477874558,6.137874558
2015-01-22,12.370797222,6.090797222
2015-01-23,12.128020754,6.108020754
2015-01-24,12.208227198,6.998227198
2015-01-25,10.067305653,4.777305653
2015-01-26,11.393623104,6.123623104
2015-01-27,12.369479045,7.099479045
2015-01-28,12.345610982,7.055610982
2015-01-29,12.063924966,7.343924966
2015-01-30,11.88545149,7.62545149
2015-01-31,11.8479166666667,7.5779166666667
2015-02-01,10.804874956,6.504874956
2015-02-02,12.047400608,7.757400608
2015-02-03,11.445070791,7.155070791
2015-02-04,10.6770833333333,6.3570833333333
2015-02-05,10.6770833333333,6.3470833333333
2015-02-06,10.59375,6.28375
2015-02-07,11.522657594,7.162657594
2015-02-08,11.506295358,7.256295358
2015-02-09,11.005411528,6.665411528
2015-02-10,11.278613996,7.088613996
2015-02-11,11.206995348,6.656995348
2015-02-12,11.6238425925926,6.4838425925926
2015-02-13,12.316128424,7.216128424
2015-02-14,12.277035296,7.167035296
2015-02-15,12.286814306,7.096814306
2015-02-16,12.362129875,7.172129875
2015-02-17,12.364903663,7.184903663
2015-02-18,12.354694114,7.114694114
2015-02-19,12.422174843,7.202174843
2015-02-20,12.392423732,7.142423732
2015-02-21,12.428806779,7.218806779
2015-02-22,12.388374282,7.138374282
2015-02-23,12.420602372,7.240602372
2015-02-24,12.353008927,7.073008927
2015-02-25,12.457619874,7.157619874
2015-02-26,12.471368267,7.201368267
2015-02-27,12.439988639,7.159988639
2015-02-28,12.455726427,7.165726427
2015-03-01,12.468048733,7.168048733
2015-03-02,12.471625667,7.201625667
2015-03-03,12.441339517,7.081339517
2015-03-04,12.534744034,7.174744034
2015-03-05,12.532524209,7.212524209
2015-03-06,12.095,6.745
2015-03-07,11.1331018518519,5.7931018518519
2015-03-08,10.9398148148148,5.6298148148148
2015-03-09,11.2962962962963,5.9762962962963
2015-03-10,10.8240740740741,5.5040740740741
2015-03-11,11.2175925925924,5.8175925925924
2015-03-12,11.2337962962963,5.9037962962963
2015-03-13,10.962962962963,5.632962962963
2015-03-14,11.4074074074074,6.0474074074074
2015-03-15,10.5706018518519,5.2306018518519
2015-03-16,10.4513888888889,5.4313888888889
2015-03-17,9.32638888888889,4.79638888888889
2015-03-18,9.84722222222222,5.29722222222222
2015-03-19,9.7337962962963,5.1837962962963
2015-03-20,9.8,5.29
2015-03-21,10.5115740740741,1.3115740740741
2015-03-22,12.5775462962963,-15.5624537037037
2015-03-23,29.4,12.67
2015-03-24,18.8633333333333,4.5433333333333
2015-03-25,17.3043981481481,4.1143981481481
2015-03-26,16.5,4.58
2015-03-27,16.3240740740741,6.1740740740741
2015-03-28,14.4236111111111,4.4436111111111
2015-03-29,14.4236111111111,4.4136111111111
2015-03-30,14.4,4.42
2015-03-31,13.9675925925926,3.9875925925926
2015-04-01,14.1145833333333,4.0145833333333
2015-04-02,13.5219907407407,3.5319907407407
2015-04-03,13.4837962962963,3.4937962962963
2015-04-04,13.8032407407407,3.7732407407407
2015-04-05,13.2430555555556,3.1730555555556
2015-04-06,13.212962962963,3.232962962963
2015-04-07,13.2685185185185,3.4585185185185
2015-04-08,13.6180555555556,3.2880555555556
2015-04-09,14.3402777777778,6.3802777777778
2015-04-10,11.9976851851852,5.9176851851852
2015-04-11,10.4548611111111,4.4348611111111
2015-04-12,10.1215277777778,4.1315277777778
2015-04-13,9.35069444444444,3.37069444444444
2015-04-14,11.4398148148148,3.7898148148148
2015-04-15,13.4456018518519,3.6956018518519
2015-04-16,14.3275462962963,4.9875462962963
2015-04-17,15.5590277777778,4.7090277777778
2015-04-18,15.4409722222222,3.2209722222222
2015-04-19,13.3773148148148,1.2073148148148
2015-04-20,13.7025462962963,1.5125462962963
2015-04-21,14.6990740740741,2.4690740740741
2015-04-22,13.8726851851852,1.6526851851852
2015-04-23,14.7604166666667,2.4704166666667
2015-04-24,15.4513888888889,3.1113888888889
2015-04-25,14.1458333333333,1.8058333333333
2015-04-26,13.3668981481482,1.0468981481482
2015-04-27,14.2546296296296,1.9046296296296
2015-04-28,16.7094907407407,4.2694907407407
2015-04-29,17.3414351851852,6.1114351851852
2015-04-30,15.2141203703704,5.3941203703704
2015-05-01,13.820297364,3.900297364
2015-05-02,13.564809158,3.664809158
2015-05-03,13.499590108,3.579590108
2015-05-04,14.021139813,4.071139813
2015-05-05,15.122021778,5.152021778
2015-05-06,15.264553464,5.224553464
2015-05-07,14.835601303,4.835601303
2015-05-08,15.075846593,5.105846593
2015-05-09,14.511196133,4.481196133
2015-05-10,14.2210648148148,4.2410648148148
2015-05-11,14.6273148148148,5.1173148148148
2015-05-12,14.4398148148148,6.1798148148148
2015-05-13,13.847462708,5.657462708
2015-05-14,13.715452333,5.555452333
2015-05-15,13.68801155,5.54801155
2015-05-16,13.03061341,4.89061341
2015-05-17,12.514962615,4.324962615
2015-05-18,12.890074603,4.720074603
2015-05-19,14.059676708,5.959676708
2015-05-20,13.604623449,5.874623449
2015-05-21,13.332228038,5.912228038
2015-05-22,12.719621146,5.799621146
2015-05-23,12.099537037037,5.299537037037
2015-05-24,11.5694444444444,4.7394444444444
2015-05-25,11.743905371,3.713905371
2015-05-26,13.414070646,4.264070646
2015-05-27,14.628836445,5.598836445
2015-05-28,14.630458781,5.850458781
2015-05-29,14.478082781,5.388082781
2015-05-30,15.501259289,5.711259289
2015-05-31,14.637235747,4.877235747
2015-06-01,13.97,4.27
2015-06-02,13.95,4.85
2015-06-03,17,7.9
2015-06-04,15.77,6.5
2015-06-05,15.34,5.49
2015-06-06,15.535,4.665
2015-06-07,16.37,5.49
2015-06-08,16.48,5.53
2015-06-09,18.1458333333333,7.8858333333333
2015-06-10,16.4325,6.7925
2015-06-11,15.8908333333333,6.3208333333333
2015-06-12,15.79,6.08
2015-06-13,18.8979166666667,6.7279166666667
2015-06-14,15.7866666666667,4.4966666666667
2015-06-15,15.24,5.06
2015-06-16,17.07,6.88
2015-06-17,17.89581351,7.54581351
2015-06-18,14.7,4.32
2015-06-19,16.4,6.74
2015-06-20,15.662037037037,6.432037037037
2015-06-21,14.396824437,5.156824437
2015-06-22,14.786988765,4.826988765
2015-06-23,16.428603962,5.638603962
2015-06-24,17.488505569,6.278505569
2015-06-25,17.901191725,6.681191725
2015-06-26,16.3561111111111,5.1161111111111
2015-06-27,17.56,6.31
2015-06-28,17.939862981,6.749862981
2015-06-29,17.5,6.29
2015-06-30,17.5,6.32
2015-07-01,17.5,6.25
2015-07-02,18.5714583333333,7.3514583333333
2015-07-03,17.96498641,6.29498641
2015-07-04,18.417054498,6.307054498
2015-07-05,18.846229431,6.666229431
2015-07-06,18.920331104,6.700331104
2015-07-07,19,6.12
2015-07-08,18,3.96
2015-07-09,21.9,7.89
2015-07-10,20.733446986,6.673446986
2015-07-11,20.3449074074074,6.2249074074074
2015-07-12,19.1481481481482,1.7281481481482
2015-07-13,22.1550925925926,7.6350925925926
2015-07-14,19,5.27
2015-07-15,20.439976118,6.979976118
2015-07-16,20.3564814814815,7.2064814814815
2015-07-17,17.980062621,5.050062621
2015-07-18,19.7,6.77
2015-07-19,18.393249527,5.543249527
2015-07-20,19.8402777777778,7.1702777777778
2015-07-21,19.2125,6.8925
2015-07-22,20.310191055,7.900191055
2015-07-23,19.9965277777778,8.0665277777778
2015-07-24,18.98793395,7.34793395
2015-07-25,18.701287705,7.171287705
2015-07-26,16.4652777777778,4.8152777777778
2015-07-27,16.1493055555556,4.4593055555556
2015-07-28,18.757558448,7.567558448
2015-07-29,18.251009906,7.671009906
2015-07-30,17.652050724,7.172050724
2015-07-31,17.551820451,8.331820451
2015-08-01,16.16946133,7.28946133
2015-08-02,15.787287802,6.867287802
2015-08-03,15.820157265,7.550157265
2015-08-04,15.303067674,7.703067674
2015-08-05,14.651984246,6.801984246
2015-08-06,14.907145984,6.977145984
2015-08-07,14.907145984,6.437145984
2015-08-08,15.438623621,6.688623621
2015-08-09,15.717566463,6.987566463
2015-08-10,15.697989896,7.777989896
2015-08-11,14.895647014,7.985647014
2015-08-12,11.56,5.13
2015-08-13,10.462,4.372
2015-08-14,10.9125,4.8225
2015-08-15,12,5.88
2015-08-16,11.5,5.34
2015-08-17,11.5,5.39
2015-08-18,11.56,5.83
2015-08-19,10.96,5.68
2015-08-20,11.04,5.93
2015-08-21,9.5,3.96
2015-08-22,12.5,6.59
2015-08-23,12.8,6.91
2015-08-24,12.9,6.58
2015-08-25,12.85,5.97
2015-08-26,13.8,6.91
2015-08-27,13.891706882,7.061706882
2015-08-28,13.828799246,6.968799246
2015-08-29,13.9,7.01
2015-08-30,12.5,5.62
2015-08-31,11,4.27
2015-09-01,13.8,7.17
2015-09-02,13.7,7.11
2015-09-03,13.2,6.94
2015-09-04,13.5,7.54
2015-09-05,13.226479064,7.286479064
2015-09-06,12.921416153,6.951416153
2015-09-07,12.904259181,6.934259181
2015-09-08,14.59,8.54
2015-09-09,12.93415542,6.95415542
2015-09-10,13,7.03
2015-09-11,12.950088885,6.920088885
2015-09-12,12.93028415,6.88028415
2015-09-13,14.4,8.43
2015-09-14,13.016938374,7.006938374
2015-09-15,12.980062139,6.910062139
2015-09-16,13.030695722,7.010695722
2015-09-17,13.099747092,5.709747092
2015-09-18,13.045958247,5.650958247
2015-09-19,14.419343691,8.099343691
2015-09-20,17.3,10.94
2015-09-21,13.339512219,7.039512219
2015-09-22,13.380324156,7.070324156
2015-09-23,13.3,6.92
2015-09-24,13.325304657,6.995304657
2015-09-25,13.402283376,7.042283376
2015-09-26,13.352717809,6.992717809
2015-09-27,13.38075933,7.05075933
2015-09-28,13.4,7.13
2015-09-29,13.358224034,6.968224034
2015-09-30,13.336405086,7.886405086
2015-10-01,12.392845322,7.362845322
2015-10-02,12.047195379,7.017195379
2015-10-03,12.03,6.98
2015-10-04,12.02,6.96
2015-10-05,12.03616176,6.65616176
2015-10-06,12.356632274,6.346632274
2015-10-07,12.982055986,6.942055986
2015-10-08,13.051026489,7.001026489
2015-10-09,14,7.9
2015-10-10,13.110293858,7.010293858
2015-10-11,11.63625,5.53625
2015-10-12,10.3416666666667,4.2716666666667
2015-10-13,10.4,4.35
2015-10-14,10.75,4.62
2015-10-15,11.8,5.66
2015-10-16,10.85,4.73
2015-10-17,10.795,4.675
2015-10-18,11.6,5.52
2015-10-19,11.38,5.26
2015-10-20,12.49,6.42
2015-10-21,11.35,5.21
2015-10-22,12.8,6.76
2015-10-23,12.2,5.35
2015-10-24,11.68,-3.88
2015-10-25,20.7275,8.4375
2015-10-26,17.1,10.67
2015-10-27,10.53,4.46
2015-10-28,10.6,4.93
2015-10-29,12.32,6.71
2015-10-30,12.32,6.72
2015-10-31,12.6,7.02
2015-11-01,13.53,7.94
2015-11-02,12.597990257,7.047990257
2015-11-03,12.6,7.34
2015-11-04,12.245292989,6.975292989
2015-11-05,12.22,7.01
2015-11-06,12.17354735,6.99354735
2015-11-07,12.16,6.9
2015-11-08,12.233829117,6.993829117
2015-11-09,12.214863781,6.974863781
2015-11-10,12.18,7.07
2015-11-11,12.07,6.99
2015-11-12,12.099721274,7.019721274
2015-11-13,12.14753548,7.06753548
2015-11-14,12.144285139,7.124285139
2015-11-15,12.049618035,7.019618035
2015-11-16,12.031441055,6.641441055
2015-11-17,12.56,6.98
2015-11-18,12.55,7.02
2015-11-19,12.498945642,6.838945642
2015-11-20,12.630146616,7.110146616
2015-11-21,12.5,6.95
2015-11-22,12.510516937,6.950516937
